doc_id,document_link,page_count,cleaned_filer_names,member_name,member_id,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500009298,https://www.documentcloud.org/documents/24150283-500009298,15,George Miller,"Miller, George",M000725,TRUE,CA,11,D,2013,Original,2013-03-28,2013-04-07,11,Aspen Institute,"Istanbul, Turkey",international,NA
500009351,https://www.documentcloud.org/documents/24150245-500009351,9,Charles Boustany,"Boustany, Charles W.",B001255,TRUE,LA,3,R,2013,Original,2013-04-02,2013-04-04,3,The National Bureau Of Asian Research,"Vancouver, Canada",international,NA
500009506,NA,NA,Theodore Deutch,"Deutch, Theodore E.",D000610,TRUE,FL,22,D,2012,Original,2012-02-19,2012-02-22,4,German Marshall Fund of the United States ;Henry Jackson Society,"London, United Kingdom",international,NA
500010266,https://www.documentcloud.org/documents/24149302-500010266,23,Frank D. Lucas,"Lucas, Frank",L000491,TRUE,OK,3,R,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010273,https://www.documentcloud.org/documents/24149294-500010273,18,John B. Larson,"Larson, John",L000557,TRUE,CT,1,D,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010283,https://www.documentcloud.org/documents/24149290-500010283,17,Luis Gutierrez,"Gutierrez, Luis",G000535,TRUE,IL,4,D,2013,Original,2013-08-10,2013-08-18,9,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010288,https://www.documentcloud.org/documents/24149285-500010288,21,Patrick Meehan,"Meehan, Patrick",M001181,TRUE,PA,7,R,2013,Original,2013-08-10,2013-08-18,9,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010337,https://www.documentcloud.org/documents/24149227-500010337,25,Stacey Glasscock,"Lucas, Frank",L000491,FALSE,OK,3,R,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010338,https://www.documentcloud.org/documents/24149276-500010338,26,Steve J. Scalise,"Scalise, Steve",S001176,TRUE,LA,1,R,2013,Original,2013-08-10,2013-08-18,9,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010343,https://www.documentcloud.org/documents/24149260-500010343,29,Carolyn B. Maloney,"Maloney, Carolyn B.",M000087,TRUE,NY,12,D,2013,Original,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010344,https://www.documentcloud.org/documents/24149259-500010344,23,Barbara Lee,"Lee, Barbara",L000551,TRUE,CA,12,D,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010345,https://www.documentcloud.org/documents/24149258-500010345,21,John F. Tierney,"Tierney, John F.",T000266,TRUE,MA,6,D,2013,Original,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010346,https://www.documentcloud.org/documents/24149257-500010346,21,Thomas E. Petri,"Petri, Thomas E.",P000265,TRUE,WI,6,R,2013,Original,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010347,https://www.documentcloud.org/documents/24149256-500010347,29,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2013,Original,2013-08-12,2013-08-23,12,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010348,https://www.documentcloud.org/documents/24149255-500010348,18,Kelli Briggs,"Tiberi, Patrick",T000462,FALSE,OH,12,R,2013,Original,2013-08-09,2013-08-15,7,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010349,https://www.documentcloud.org/documents/24149254-500010349,13,Cory Gardner,"Gardner, Cory",G000562,TRUE,CO,4,R,2013,Original,2013-08-09,2013-08-15,7,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010393,https://www.documentcloud.org/documents/24149207-500010393,17,Erik Paulsen,"Paulsen, Erik",P000594,TRUE,MN,3,R,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010394,https://www.documentcloud.org/documents/24149206-500010394,26,Bill Shuster,"Shuster, Bill",S001154,TRUE,PA,9,R,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010395,https://www.documentcloud.org/documents/24149205-500010395,20,Mike Kelly,"Kelly, Mike",K000376,TRUE,PA,16,R,2013,Original,2013-08-10,2013-08-18,9,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010407,https://www.documentcloud.org/documents/24149211-500010407,22,John Garamendi,"Garamendi, John",G000559,TRUE,CA,8,D,2013,Original,2013-08-09,2013-08-19,11,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010408,https://www.documentcloud.org/documents/24149213-500010408,22,Charles Dent,"Dent, Charles",D000604,TRUE,PA,15,R,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010409,https://www.documentcloud.org/documents/24149210-500010409,21,George Miller,"Miller, George",M000725,TRUE,CA,11,D,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010410,https://www.documentcloud.org/documents/24149209-500010410,21,Susan A. Davis,"Davis, Susan A.",D000598,TRUE,CA,53,D,2013,Original,2013-08-10,2013-08-19,10,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010411,https://www.documentcloud.org/documents/24149212-500010411,21,Loretta Sanchez,"Sanchez, Loretta",S000030,TRUE,CA,46,D,2013,Original,2013-08-13,2013-08-24,12,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010412,https://www.documentcloud.org/documents/24149195-500010412,21,Steve Stombres,"Cantor, Eric",C001046,FALSE,VA,7,R,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010414,https://www.documentcloud.org/documents/24149193-500010414,21,Jim Cooper,"Cooper, Jim",C000754,TRUE,TN,5,D,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010419,https://www.documentcloud.org/documents/24149188-500010419,21,Earl Blumenauer,"Blumenauer, Earl",B000574,TRUE,OR,3,D,2013,Original,2013-08-09,2013-08-19,11,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010435,https://www.documentcloud.org/documents/24149172-500010435,22,Spencer Bachus,"Bachus, Spencer",B000013,TRUE,AL,6,R,2013,Original,2013-08-10,2013-08-18,9,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010448,https://www.documentcloud.org/documents/24149169-500010448,21,Sam Farr,"Farr, Sam",F000030,TRUE,CA,20,D,2013,Original,2013-08-09,2013-08-20,12,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010455,https://www.documentcloud.org/documents/24149162-500010455,23,Jan Schakowsky,"Schakowsky, Janice",S001145,TRUE,IL,9,D,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010459,https://www.documentcloud.org/documents/24149159-500010459,21,Bobby L. Rush,"Rush, Bobby L.",R000515,TRUE,IL,1,D,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010485,https://www.documentcloud.org/documents/24149136-500010485,31,David E. Price,"Price, David E.",P000523,TRUE,NC,4,D,2013,Original,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010487,https://www.documentcloud.org/documents/24149135-500010487,20,Erik Paulsen,"Paulsen, Erik",P000594,TRUE,MN,3,R,2013,Original,2013-08-14,2013-08-21,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010488,https://www.documentcloud.org/documents/24149134-500010488,22,Zoe Lofgren,"Lofgren, Zoe",L000397,TRUE,CA,18,D,2013,Original,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010490,https://www.documentcloud.org/documents/24149133-500010490,21,Lloyd Doggett,"Doggett, Lloyd",D000399,TRUE,TX,37,D,2013,Original,2013-08-09,2013-08-19,11,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010529,https://www.documentcloud.org/documents/24149115-500010529,33,Karen Bass,"Bass, Karen",B001270,TRUE,CA,37,D,2013,Original,2013-08-08,2013-08-19,12,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010552,https://www.documentcloud.org/documents/24149093-500010552,19,Pete Sessions,"Sessions, Pete",S000250,TRUE,TX,17,R,2013,Original,2013-08-10,2013-08-15,6,Ripon Society;Franklin Center For Global Policy Exchange,"Dublin, Ireland",international,NA
500010597,https://www.documentcloud.org/documents/24149059-500010597,16,Rochelle Dornatt,"Farr, Sam",F000030,FALSE,CA,20,D,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010601,https://www.documentcloud.org/documents/24149050-500010601,16,Adam Howard,"Turner, Michael",T000463,FALSE,OH,10,R,2013,Original,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010602,https://www.documentcloud.org/documents/24149049-500010602,14,Clinton B. Britt,"Tonko, Paul",T000469,FALSE,NY,20,D,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010604,https://www.documentcloud.org/documents/24149048-500010604,15,Gina Santucci,"Poe, Ted",P000592,FALSE,TX,2,R,2013,Original,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010610,https://www.documentcloud.org/documents/24149044-500010610,15,Lucille Muffy Day,"Campbell, John",C001064,FALSE,CA,45,R,2013,Original,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010615,https://www.documentcloud.org/documents/24149039-500010615,13,Leonard Young,"Brownley, Julia",B001285,FALSE,CA,26,D,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Potsdam, Germany",international,NA
500010617,https://www.documentcloud.org/documents/24149038-500010617,14,Julie Tagen,"Grayson, Alan",G000556,FALSE,FL,9,D,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010619,https://www.documentcloud.org/documents/24149036-500010619,15,Richard K. McPike,"Takano, Mark",T000472,FALSE,CA,39,D,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010620,https://www.documentcloud.org/documents/24149034-500010620,14,Danielle Piper,"Perlmutter, Ed",P000593,FALSE,CO,7,D,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010623,https://www.documentcloud.org/documents/24149032-500010623,17,Jonathan Day,"Wilson, Joe",W000795,FALSE,SC,2,R,2013,Original,2013-08-31,2013-09-08,9,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010624,https://www.documentcloud.org/documents/24149031-500010624,14,Debra Gebhardt,"Petri, Thomas E.",P000265,FALSE,WI,6,R,2013,Original,2013-08-31,2013-09-06,7,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010625,https://www.documentcloud.org/documents/24149030-500010625,1,Anna Eshoo,"Eshoo, Anna",E000215,TRUE,CA,16,D,2013,Amendment,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010636,https://www.documentcloud.org/documents/24149023-500010636,17,Jonas Miller,"Carter, John",C001051,FALSE,TX,31,R,2013,Original,2013-08-31,2013-09-05,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany",international,NA
500010786,https://www.documentcloud.org/documents/24148915-500010786,24,Scott Garrett,"Garrett, Scott",G000548,TRUE,NJ,5,R,2013,Amendment,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",international,NA
500010957,https://www.documentcloud.org/documents/24148789-500010957,17,Gregory Mecher,"Kennedy, Joseph P.",K000379,FALSE,MA,4,D,2014,Original,2014-01-18,2014-01-25,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Tokyo, Japan",international,NA
500010960,https://www.documentcloud.org/documents/24148788-500010960,27,Cesar A. Gonzalez,"Diaz-Balart, Mario",D000600,FALSE,FL,26,R,2014,Original,2014-01-18,2014-01-25,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500010962,https://www.documentcloud.org/documents/24148786-500010962,27,Alexa Eva Marrero,"Upton, Fred",U000031,FALSE,MI,6,R,2014,Original,2014-01-18,2014-01-25,8,U.S. Association Of Former Members Of Congress,"Kyoto, Japan; Tokyo, Japan",international,NA
500010965,https://www.documentcloud.org/documents/24148783-500010965,25,Richard K. McPike,"Takano, Mark",T000472,FALSE,CA,39,D,2014,Original,2014-01-18,2014-01-25,8,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",international,NA
500011030,https://www.documentcloud.org/documents/24148729-500011030,19,Lisa Cohen,"DeGette, Diana",D000197,FALSE,CO,1,D,2014,Original,2014-01-18,2014-01-24,7,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Tokyo, Japan",international,NA
500011245,https://www.documentcloud.org/documents/24148566-500011245,19,Gerald Connolly,"Connolly, Gerald",C001078,TRUE,VA,11,D,2014,Original,2014-02-15,2014-02-22,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Kyoto, Japan; Tokyo, Japan",international,NA
500011249,https://www.documentcloud.org/documents/24148564-500011249,12,Sara Nitz,"Bass, Karen",B001270,FALSE,CA,37,D,2014,Original,2014-02-17,2014-02-22,6,Center For Strategic And International Studies,"Addis Ababa, Ethiopia",international,NA
500011255,https://www.documentcloud.org/documents/24148561-500011255,20,Bob Goodlatte,"Goodlatte, Bob",G000289,TRUE,VA,6,R,2014,Original,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",international,NA
500011256,https://www.documentcloud.org/documents/24148557-500011256,23,Steve Cohen,"Cohen, Steve",C001068,TRUE,TN,9,D,2014,Original,2014-02-15,2014-02-17,3,Aspen Institute,"Cartagena, Colombia",international,NA
500011271,https://www.documentcloud.org/documents/24148548-500011271,20,Sander Levin,"Levin, Sander",L000263,TRUE,MI,9,D,2014,Original,2014-02-15,2014-02-22,8,Aspen Institute,"Cartagena, Colombia",international,NA
500011272,https://www.documentcloud.org/documents/24148547-500011272,20,Gene Green,"Green, Gene",G000410,TRUE,TX,29,D,2014,Original,2014-02-16,2014-02-23,8,Aspen Institute,"Cartagena, Colombia",international,NA
500011280,https://www.documentcloud.org/documents/24148542-500011280,19,Sam Farr,"Farr, Sam",F000030,TRUE,CA,20,D,2014,Original,2014-02-15,2014-02-23,9,Aspen Institute,"Cartagena, Colombia",international,NA
500011281,https://www.documentcloud.org/documents/24148541-500011281,21,Lloyd Doggett,"Doggett, Lloyd",D000399,TRUE,TX,37,D,2014,Original,2014-02-15,2014-02-23,9,Aspen Institute,"Cartagena, Colombia",international,NA
500011289,https://www.documentcloud.org/documents/24148534-500011289,20,Zoe Lofgren,"Lofgren, Zoe",L000397,TRUE,CA,18,D,2014,Original,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",international,NA
500011306,https://www.documentcloud.org/documents/24148525-500011306,20,John Garamendi,"Garamendi, John",G000559,TRUE,CA,8,D,2014,Original,2014-02-17,2014-02-23,7,Aspen Institute,"Cartagena, Colombia",international,NA
500011307,https://www.documentcloud.org/documents/24148523-500011307,18,Raul Grijalva,"Grijalva, Raul",G000551,TRUE,AZ,7,D,2014,Original,2014-02-14,2014-02-23,10,Aspen Institute,"Cartagena, Colombia",international,NA
500011308,https://www.documentcloud.org/documents/24148519-500011308,20,Peter Welch,"Welch, Peter",W000800,TRUE,VT,0,D,2014,Original,2014-02-17,2014-02-23,7,Aspen Institute,"Cartagena, Colombia",international,NA
500011309,https://www.documentcloud.org/documents/24148513-500011309,22,George Miller,"Miller, George",M000725,TRUE,CA,11,D,2014,Amendment,2014-02-16,2014-02-23,8,Aspen Institute,"Cartagena, Colombia",international,NA
500011314,https://www.documentcloud.org/documents/24148518-500011314,13,Kristin Dini,"Dent, Charles",D000604,FALSE,PA,15,R,2014,Original,2014-02-16,2014-02-22,7,Center For Strategic And International Studies,"Addis Ababa, Ethiopia",international,NA
500011323,https://www.documentcloud.org/documents/24148507-500011323,16,Gregory Meeks,"Meeks, Gregory",M001137,TRUE,NY,5,D,2014,Original,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",international,NA
500011329,https://www.documentcloud.org/documents/24148509-500011329,20,Henry A. Waxman,"Waxman, Henry A.",W000215,TRUE,CA,33,D,2014,Original,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",international,NA
500011330,https://www.documentcloud.org/documents/24148508-500011330,22,Jackie Speier,"Speier, Jackie",S001175,TRUE,CA,14,D,2014,Original,2014-02-18,2014-02-22,5,Aspen Institute,"Cartagena, Colombia",international,NA
