doc_id,document_link,cleaned_filer_names,member_name,state,party,year,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,country_is_donor,page_count,member_id,traveler_is_likely_member,district,filing_type,dom_or_int,notes
500009263,https://www.documentcloud.org/documents/24150306-500009263,John Garamendi,"Garamendi, John",CA,D,2013,2013-04-01,2013-04-07,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500009265,https://www.documentcloud.org/documents/24150305-500009265,John Delaney,"Delaney, John",MD,D,2013,2013-04-01,2013-04-06,6,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500009267,https://www.documentcloud.org/documents/24150303-500009267,Billy Long,"Long, Billy",MO,R,2013,2013-04-01,2013-04-07,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500009274,https://www.documentcloud.org/documents/24150297-500009274,Jim Cooper,"Cooper, Jim",TN,D,2013,2013-04-02,2013-04-07,6,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500009277,https://www.documentcloud.org/documents/24150295-500009277,Nita Lowey,"Lowey, Nita M.",NY,D,2013,2013-03-31,2013-04-07,8,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500009286,https://www.documentcloud.org/documents/24150291-500009286,Jackie Speier,"Speier, Jackie",CA,D,2013,2013-04-01,2013-04-07,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500009298,https://www.documentcloud.org/documents/24150283-500009298,George Miller,"Miller, George",CA,D,2013,2013-03-28,2013-04-07,11,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500010343,https://www.documentcloud.org/documents/24149260-500010343,Carolyn B. Maloney,"Maloney, Carolyn B.",NY,D,2013,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010344,https://www.documentcloud.org/documents/24149259-500010344,Barbara Lee,"Lee, Barbara",CA,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010345,https://www.documentcloud.org/documents/24149258-500010345,John F. Tierney,"Tierney, John F.",MA,D,2013,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010346,https://www.documentcloud.org/documents/24149257-500010346,Thomas E. Petri,"Petri, Thomas E.",WI,R,2013,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010347,https://www.documentcloud.org/documents/24149256-500010347,Diana DeGette,"DeGette, Diana",CO,D,2013,2013-08-12,2013-08-23,12,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010407,https://www.documentcloud.org/documents/24149211-500010407,John Garamendi,"Garamendi, John",CA,D,2013,2013-08-09,2013-08-19,11,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010408,https://www.documentcloud.org/documents/24149213-500010408,Charles Dent,"Dent, Charles",PA,R,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010409,https://www.documentcloud.org/documents/24149210-500010409,George Miller,"Miller, George",CA,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010410,https://www.documentcloud.org/documents/24149209-500010410,Susan A. Davis,"Davis, Susan A.",CA,D,2013,2013-08-10,2013-08-19,10,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010411,https://www.documentcloud.org/documents/24149212-500010411,Loretta Sanchez,"Sanchez, Loretta",CA,D,2013,2013-08-13,2013-08-24,12,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010414,https://www.documentcloud.org/documents/24149193-500010414,Jim Cooper,"Cooper, Jim",TN,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010419,https://www.documentcloud.org/documents/24149188-500010419,Earl Blumenauer,"Blumenauer, Earl",OR,D,2013,2013-08-09,2013-08-19,11,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010448,https://www.documentcloud.org/documents/24149169-500010448,Sam Farr,"Farr, Sam",CA,D,2013,2013-08-09,2013-08-20,12,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010455,https://www.documentcloud.org/documents/24149162-500010455,Jan Schakowsky,"Schakowsky, Janice",IL,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010459,https://www.documentcloud.org/documents/24149159-500010459,Bobby L. Rush,"Rush, Bobby L.",IL,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010485,https://www.documentcloud.org/documents/24149136-500010485,David E. Price,"Price, David E.",NC,D,2013,2013-08-13,2013-08-19,7,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010487,https://www.documentcloud.org/documents/24149135-500010487,Erik Paulsen,"Paulsen, Erik",MN,R,2013,2013-08-14,2013-08-21,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010488,https://www.documentcloud.org/documents/24149134-500010488,Zoe Lofgren,"Lofgren, Zoe",CA,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010490,https://www.documentcloud.org/documents/24149133-500010490,Lloyd Doggett,"Doggett, Lloyd",TX,D,2013,2013-08-09,2013-08-19,11,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010529,https://www.documentcloud.org/documents/24149115-500010529,Karen Bass,"Bass, Karen",CA,D,2013,2013-08-08,2013-08-19,12,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010625,https://www.documentcloud.org/documents/24149030-500010625,Anna Eshoo,"Eshoo, Anna",CA,D,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500010786,https://www.documentcloud.org/documents/24148915-500010786,Scott Garrett,"Garrett, Scott",NJ,R,2013,2013-08-12,2013-08-19,8,Aspen Institute,"Addis Ababa, Ethiopia",no,NA,NA,NA,NA,NA,NA,NA
500011255,https://www.documentcloud.org/documents/24148561-500011255,Bob Goodlatte,"Goodlatte, Bob",VA,R,2014,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011256,https://www.documentcloud.org/documents/24148557-500011256,Steve Cohen,"Cohen, Steve",TN,D,2014,2014-02-15,2014-02-17,3,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011271,https://www.documentcloud.org/documents/24148548-500011271,Sander Levin,"Levin, Sander",MI,D,2014,2014-02-15,2014-02-22,8,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011272,https://www.documentcloud.org/documents/24148547-500011272,Gene Green,"Green, Gene",TX,D,2014,2014-02-16,2014-02-23,8,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011280,https://www.documentcloud.org/documents/24148542-500011280,Sam Farr,"Farr, Sam",CA,D,2014,2014-02-15,2014-02-23,9,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011281,https://www.documentcloud.org/documents/24148541-500011281,Lloyd Doggett,"Doggett, Lloyd",TX,D,2014,2014-02-15,2014-02-23,9,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011289,https://www.documentcloud.org/documents/24148534-500011289,Zoe Lofgren,"Lofgren, Zoe",CA,D,2014,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011306,https://www.documentcloud.org/documents/24148525-500011306,John Garamendi,"Garamendi, John",CA,D,2014,2014-02-17,2014-02-23,7,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011307,https://www.documentcloud.org/documents/24148523-500011307,Raul Grijalva,"Grijalva, Raul",AZ,D,2014,2014-02-14,2014-02-23,10,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011308,https://www.documentcloud.org/documents/24148519-500011308,Peter Welch,"Welch, Peter",VT,D,2014,2014-02-17,2014-02-23,7,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011309,https://www.documentcloud.org/documents/24148513-500011309,George Miller,"Miller, George",CA,D,2014,2014-02-16,2014-02-23,8,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011323,https://www.documentcloud.org/documents/24148507-500011323,Gregory Meeks,"Meeks, Gregory",NY,D,2014,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011329,https://www.documentcloud.org/documents/24148509-500011329,Henry A. Waxman,"Waxman, Henry A.",CA,D,2014,2014-02-18,2014-02-23,6,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011330,https://www.documentcloud.org/documents/24148508-500011330,Jackie Speier,"Speier, Jackie",CA,D,2014,2014-02-18,2014-02-22,5,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011341,https://www.documentcloud.org/documents/24148383-500011341,Jeff Fortenberry,"Fortenberry, Jeff",NE,R,2014,2014-02-17,2014-02-23,7,Aspen Institute; Henry Luce Foundation; Macarthur Foundation; Rockefeller Brothers Fund,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011496,https://www.documentcloud.org/documents/24148240-500011496,Joe Garcia,"Garcia, Joe",FL,D,2014,2014-02-19,2014-02-22,4,Aspen Institute,"Cartagena, Colombia",NA,NA,NA,NA,NA,NA,NA,NA
500011523,https://www.documentcloud.org/documents/24148294-500011523,Peter J. Roskam,"Roskam, Peter",IL,R,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011533,NA,George Miller,"Miller, George",CA,D,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011539,NA,Earl Blumenauer,"Blumenauer, Earl",OR,D,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011553,NA,Zoe Lofgren,"Lofgren, Zoe",CA,D,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011556,NA,Alan Nunnelee,"Nunnelee, Alan",MS,R,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011565,NA,David E. Price,"Price, David E.",NC,D,2014,2014-04-11,2014-04-22,12,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011566,NA,Doris O. Matsui,"Matsui, Doris",CA,D,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011588,https://www.documentcloud.org/documents/24148201-500011588,Jan Schakowsky,"Schakowsky, Janice",IL,D,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011598,https://www.documentcloud.org/documents/24148192-500011598,Jason Chaffetz,"Chaffetz, Jason",UT,R,2014,2014-04-13,2014-04-18,6,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011601,https://www.documentcloud.org/documents/24148190-500011601,Douglas Carmichael McIntyre II,"McIntyre, Mike",NC,D,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011603,https://www.documentcloud.org/documents/24148189-500011603,Ander Crenshaw,"Crenshaw, Ander",FL,R,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011615,https://www.documentcloud.org/documents/24148177-500011615,Billy Long,"Long, Billy",MO,R,2014,2014-04-11,2014-04-19,9,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011617,https://www.documentcloud.org/documents/24148175-500011617,Vernon Buchanan,"Buchanan, Vern",FL,R,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500011618,NA,Scott Garrett,"Garrett, Scott",NJ,R,2014,2014-04-11,2014-04-18,8,Aspen Institute,"Kyoto, Japan; Tokyo, Japan",no,NA,NA,NA,NA,NA,NA,NA
500012493,https://www.documentcloud.org/documents/24147493-500012493,Chris Stewart,"Stewart, Chris",UT,R,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012514,https://www.documentcloud.org/documents/24147477-500012514,Andy Harris,"Harris, Andy",MD,R,2014,2014-08-12,2014-08-20,9,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012530,https://www.documentcloud.org/documents/24147464-500012530,Peter J. Roskam,"Roskam, Peter",IL,R,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012537,NA,Keith Ellison,"Ellison, Keith",MN,D,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012544,https://www.documentcloud.org/documents/24147455-500012544,Diana DeGette,"DeGette, Diana",CO,D,2014,2014-08-10,2014-08-20,11,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012545,https://www.documentcloud.org/documents/24147454-500012545,Rick Larsen,"Larsen, Rick",WA,D,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012546,https://www.documentcloud.org/documents/24147453-500012546,George Miller,"Miller, George",CA,D,2014,2014-08-12,2014-08-20,9,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012549,https://www.documentcloud.org/documents/24147450-500012549,Reid J. Ribble,"Ribble, Reid J.",WI,R,2014,2014-08-14,2014-08-23,10,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012553,https://www.documentcloud.org/documents/24147448-500012553,Stephen F. Lynch,"Lynch, Stephen",MA,D,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012576,https://www.documentcloud.org/documents/24147426-500012576,Henry A. Waxman,"Waxman, Henry A.",CA,D,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012591,https://www.documentcloud.org/documents/24147415-500012591,David E. Price,"Price, David E.",NC,D,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500012592,https://www.documentcloud.org/documents/24147414-500012592,Jim Cooper,"Cooper, Jim",TN,D,2014,2014-08-14,2014-08-20,7,Aspen Institute,"Istanbul, Turkey",no,NA,NA,NA,NA,NA,NA,NA
500013225,https://www.documentcloud.org/documents/24146570-500013225,Andy Harris,"Harris, Andy",MD,R,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013226,https://www.documentcloud.org/documents/24146569-500013226,Beto O'Rourke,"O'Rourke, Beto",TX,D,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013228,https://www.documentcloud.org/documents/24146568-500013228,Janice D. Schakowsky,"Schakowsky, Janice",IL,D,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013230,https://www.documentcloud.org/documents/24146567-500013230,Rick Larsen,"Larsen, Rick",WA,D,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013232,https://www.documentcloud.org/documents/24146565-500013232,John Garamendi,"Garamendi, John",CA,D,2015,2015-02-17,2015-02-21,5,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013242,https://www.documentcloud.org/documents/24146555-500013242,Jared Huffman,"Huffman, Jared",CA,D,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013243,https://www.documentcloud.org/documents/24146554-500013243,Sander Levin,"Levin, Sander",MI,D,2015,2015-02-14,2015-02-22,9,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013247,https://www.documentcloud.org/documents/24146550-500013247,Sam Farr,"Farr, Sam",CA,D,2015,2015-02-14,2015-02-22,9,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013254,https://www.documentcloud.org/documents/24146544-500013254,Alan Lowenthal,"Lowenthal, Alan S.",CA,D,2015,2015-02-17,2015-02-20,4,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013255,https://www.documentcloud.org/documents/24146543-500013255,David E. Price,"Price, David E.",NC,D,2015,2015-02-16,2015-02-21,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013265,https://www.documentcloud.org/documents/24146534-500013265,Gregg Harper,"Harper, Gregg",MS,R,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013272,https://www.documentcloud.org/documents/24146528-500013272,Mike Thompson,"Thompson, Mike",CA,D,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500013287,https://www.documentcloud.org/documents/24146513-500013287,Nita Lowey,"Lowey, Nita M.",NY,D,2015,2015-02-17,2015-02-22,6,Aspen Institute,"Panama City, Panama",no,NA,NA,NA,NA,NA,NA,NA
500025335,https://www.documentcloud.org/documents/24133333-500025335,Natasha Wood,"Costa, Jim",CA,D,2022,2022-08-28,2022-09-03,7,The Atlantic Council,"Vilnius, Lithuania; Warsaw, Poland",yes,NA,NA,NA,NA,NA,NA,NA
500024691,https://www.documentcloud.org/documents/24134051-500024691,Mike Quigley,"Quigley, Mike",IL,D,2022,2022-05-30,2022-06-05,7,Aspen Institute,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024707,https://www.documentcloud.org/documents/24133974-500024707,Earl Blumenauer,"Blumenauer, Earl",OR,D,2022,2022-05-31,2022-06-05,6,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024711,https://www.documentcloud.org/documents/24133994-500024711,Fred Upton,"Upton, Fred",MI,R,2022,2022-05-29,2022-06-05,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024745,https://www.documentcloud.org/documents/24133944-500024745,Jim Cooper,"Cooper, Jim",TN,D,2022,2022-05-29,2022-06-05,8,Aspen Institute,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024756,https://www.documentcloud.org/documents/24133929-500024756,Rick Larsen,"Larsen, Rick",WA,D,2022,2022-05-31,2022-06-05,6,Aspen Institute,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024767,https://www.documentcloud.org/documents/24133884-500024767,Jan Schakowsky,"Schakowsky, Janice",IL,D,2022,2022-05-30,2022-06-06,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024775,https://www.documentcloud.org/documents/24133827-500024775,Ami Bera,"Bera, Ami",CA,D,2022,2022-05-29,2022-06-05,8,Aspen Institute; Rockefeller Brothers Fund; Henry Luce Foundation; Democracy Fund; Carnegie Corporation of New York,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024789,https://www.documentcloud.org/documents/24133832-500024789,Kathleen M. Rice,"Rice, Kathleen M.",NY,D,2022,2022-05-30,2022-06-06,8,Aspen Institute,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024843,https://www.documentcloud.org/documents/24133745-500024843,Dina Titus,"Titus, Dina",NV,D,2022,2022-05-31,2022-06-05,6,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024852,https://www.documentcloud.org/documents/24133744-500024852,Lisa Blunt Rochester,"Blunt Rochester, Lisa",DE,D,2022,2022-05-30,2022-06-05,7,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund;Carnegie Corporation Of New York,"Geneva, Switzerland",yes,NA,NA,NA,NA,NA,NA,NA
500024889,https://www.documentcloud.org/documents/24133690-500024889,Jake Steinberg,"Deutch, Theodore E.",FL,D,2022,2022-06-24,2022-06-29,6,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500024894,NA,Jim Costa,"Costa, Jim",CA,D,2022,2022-06-26,2022-07-01,6,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500024896,https://www.documentcloud.org/documents/24133693-500024896,Natasha Wood,"Costa, Jim",CA,D,2022,2022-06-25,2022-06-30,6,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500024903,https://www.documentcloud.org/documents/24133682-500024903,Steve Cohen,"Cohen, Steve",TN,D,2022,2022-06-25,2022-06-29,5,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500024904,https://www.documentcloud.org/documents/24133683-500024904,Theodore Deutch,"Deutch, Theodore E.",FL,D,2022,2022-06-26,2022-06-29,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500024737,https://www.documentcloud.org/documents/24133943-500024737,Diana DeGette,"DeGette, Diana",CO,D,2022,2022-05-27,2022-06-06,11,U.S. Association Of Former Members Of Congress,Japan,yes,38,NA,NA,NA,NA,NA,NA
500025381,https://www.documentcloud.org/documents/24133280-500025381,Courtney Heitkamp,"Johnson, Dusty",SD,R,2022,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,yes,36,NA,NA,NA,NA,NA,NA
500025382,https://www.documentcloud.org/documents/24133278-500025382,Darian David,"Miller, Carol",WV,R,2022,2022-09-10,2022-09-17,8,U.S. Association Of Former Members Of Congress,Japan,yes,36,NA,NA,NA,NA,NA,NA
